State_Name,Crop_Year,Season,Crop,Rainfall,Area,Fertilizer_Name,Fertilizer_Used,Produce,Humidity,Temperature
Andhra Pradesh,2006,Kharif,Rice,451.5565501251223,31.52410083975406,NPK,47.32952235283927,955.6349305779563,36.61106360389707,37.86461656906451
Karnataka,2011,Kharif,Rice,279.9871219862087,2.587805887658822,Urea,3.264889579228287,551.6933650357363,16.482597108482537,11.895144556589687
Andhra Pradesh,2006,Kharif,Cotton,817.231748639394,83.21461597641384,Urea,129.0257639761012,1755.6788404424365,20.434785157056535,19.814243984821342
Karnataka,2020,Rabi,Cotton,662.2060178697658,93.49840943238557,Urea,152.34386934545364,1587.5679861454275,14.850980559215259,19.70103483802562
Tamil Nadu,2010,Rabi,Cotton,110.78324057361473,22.06402603103829,Potash,41.26863717748315,403.87569255202806,15.172768788081004,11.318168282657396
Maharashtra,2005,Rabi,Maize,371.38082378201636,60.28804055197556,Potash,117.95110107193477,1033.9502111878328,32.22854211625124,35.51395101156944
Andhra Pradesh,2009,Kharif,Wheat,639.8804306381855,98.16017359090237,Urea,169.32290861067133,1617.2781243138631,21.314930937268542,19.96139642044851
Tamil Nadu,2020,Rabi,Wheat,980.2193780720143,66.97068832614204,NPK,101.00216749576539,1924.1900010577233,27.74892346219728,25.330784240497337
Andhra Pradesh,2005,Rabi,Rice,309.3453140489163,62.018518784159134,NPK,119.07862468423211,946.1396434229146,24.192217020371885,28.592986854774423
Tamil Nadu,2013,Rabi,Cotton,548.8538337271902,20.99916696559926,DAP,44.10563527896843,1065.440940943081,39.09380335933604,39.65654133540612
Tamil Nadu,2019,Zaid,Cotton,220.84031068022392,32.436327447865935,Potash,70.17468412767047,652.0825867560155,36.88682532974025,34.381316219669976
Karnataka,2006,Zaid,Cotton,862.2413609891073,33.79575698770666,DAP,58.915414770202666,1599.8589561514427,19.32363987718772,17.450141489830273
Karnataka,2022,Kharif,Cotton,647.256877909863,38.76710613538116,NPK,68.18993639506631,1295.4380429205949,9.024202072105588,12.09954759932932
Karnataka,2012,Kharif,Maize,944.4470739647597,13.430538960428379,DAP,26.42664285725848,1608.8790709475022,24.485134628376564,25.222736465520676
Maharashtra,2010,Zaid,Rice,380.3166728298584,72.44570281025834,NPK,115.15355552852061,1051.1883607301054,24.804173492236316,23.44813577109407
Tamil Nadu,2011,Zaid,Cotton,876.1829741534593,48.635899997663344,DAP,100.83114225102733,1723.4350103279628,23.774859923929405,22.680917718699398
Maharashtra,2003,Rabi,Rice,784.292017968674,82.14077698008711,DAP,144.82342028931274,1746.398344321405,36.98107466247697,32.76574967200838
Karnataka,2011,Zaid,Rice,597.566923156257,18.394232470332685,DAP,38.65364200190993,1120.6266514098636,22.75767142716611,24.42533002911649
Maharashtra,2018,Zaid,Wheat,276.1441740337908,91.69706180522557,DAP,140.47510431360544,992.6299901287715,21.294859477680784,22.136657817443698
Maharashtra,2009,Kharif,Rice,973.4433730540766,37.941344872263855,Potash,72.81424323390186,1794.1326846490215,15.38083941503576,11.164806930528385
Maharashtra,2018,Zaid,Maize,938.9166027981619,17.073875943039287,DAP,51.02187311479314,1664.909119070339,22.548645289052047,20.457360634865246
Tamil Nadu,2011,Kharif,Rice,726.8098708386284,65.43972713610516,Urea,127.2069556657456,1577.1610784805666,35.7033194445671,34.393792307692976
Andhra Pradesh,2001,Rabi,Wheat,727.7242802017038,64.88802017003704,NPK,105.68797436162663,1544.2687271486557,32.58226226252541,28.06447980813871
Karnataka,2006,Rabi,Rice,111.10364873005128,77.32624636693502,NPK,137.76130814675852,709.0879923745823,37.2152399384226,37.02986949988045
Karnataka,2003,Kharif,Wheat,888.4055501271067,17.41653712947075,DAP,40.46326240570972,1561.3756462691938,37.46032427671139,36.5995265654002
Maharashtra,2022,Zaid,Maize,777.2160268482596,92.50773855326739,NPK,163.02109898861175,1794.9338999886895,32.11705402857591,34.4268406501517
Karnataka,2007,Rabi,Wheat,937.0151793469579,40.39905174972035,Urea,72.96861503147348,1742.0276219180716,14.05841192149151,12.095244848819888
Maharashtra,2014,Kharif,Rice,689.0690726005005,73.57118135440356,Potash,115.67842240291573,1523.13383229812,19.9443630589604,15.459529944348425
Maharashtra,2002,Zaid,Wheat,610.3829207489894,22.044763947860645,DAP,41.144009185518144,1154.4678792716336,43.2045692291567,39.48841375908404
Maharashtra,2007,Kharif,Maize,664.1536416238118,62.81772412218413,NPK,118.73971461185178,1466.9081517490015,16.724385263208596,18.302866085826405
Karnataka,2021,Zaid,Cotton,530.1074068000532,67.60765463331957,DAP,103.14022940431039,1245.5422585978858,32.349551797619526,27.47336345669787
Andhra Pradesh,2001,Kharif,Maize,289.96152259484734,79.38686712621848,Urea,131.07497959211054,971.7843824996854,27.146901023143926,24.577784644044588
Maharashtra,2016,Kharif,Wheat,402.8951811321572,68.50413990858992,NPK,112.78157496270347,1073.426316286717,23.06223110799108,21.95414052421652
Tamil Nadu,2003,Kharif,Wheat,885.7696890624592,80.82075031785338,NPK,124.17328825681312,1854.7010534786775,33.00791777808206,37.75111350540735
Andhra Pradesh,2012,Zaid,Rice,882.1047535357357,28.667285488211597,DAP,65.85486104538393,1624.503147231532,29.51827743086764,29.766283155199826
Maharashtra,2019,Rabi,Cotton,694.2055692459751,1.3097818540927615,NPK,23.67848578676506,1203.1243022396297,40.89901052004252,36.203034753893526
Tamil Nadu,2022,Rabi,Wheat,710.1364776482845,24.12230653367592,Urea,52.431031154633004,1332.9458068917377,42.58731869796625,38.17254258650917
Maharashtra,2002,Kharif,Cotton,988.1843171455346,85.85290002264435,Urea,157.20161884809448,2073.219612385867,14.49538763506786,14.294843346593986
Andhra Pradesh,2000,Zaid,Maize,215.0752190361361,79.88525528179034,Potash,130.4322945703018,862.1009148162472,14.504452544769416,15.041585541458854
Andhra Pradesh,2014,Rabi,Maize,533.9516907660507,54.52612291164144,NPK,88.19867338745098,1208.538911959965,18.097705023023885,13.16409031336607
Andhra Pradesh,2016,Zaid,Cotton,244.21175000148352,92.96776855232997,NPK,167.96000399446757,992.8432387604948,28.264178374790617,24.289069537409517
Andhra Pradesh,2006,Rabi,Cotton,698.928731100118,92.35088249236186,DAP,157.85901518068394,1663.2380157284767,17.47390736353973,16.714186504136016
Andhra Pradesh,2019,Zaid,Cotton,679.5878865488112,38.32402192135561,Urea,80.47188461073506,1369.8299335004012,30.41840846357541,26.856998346652386
Karnataka,2017,Kharif,Maize,301.1957521228831,12.453306561758168,Potash,20.168386855284062,639.7038930608192,28.49959480754003,32.338532568963096
Tamil Nadu,2006,Kharif,Cotton,214.6757197975909,32.02385683695073,Urea,61.24603283716865,619.5662395037721,14.577185550421866,15.695730264585894
Maharashtra,2005,Rabi,Cotton,387.6786902111233,37.13736040111106,Potash,77.88863005598492,925.8905515465826,15.61737055547135,16.664246717077326
Maharashtra,2004,Kharif,Maize,384.3336025642656,81.79864806939736,Urea,130.90037631837723,1111.8095468244862,20.972384073060955,18.501784759581987
Andhra Pradesh,2000,Rabi,Cotton,638.9922774443434,31.58025125217006,Potash,75.20741518914545,1295.1143121336636,27.63535545087876,24.348482407125175
Maharashtra,2005,Zaid,Rice,362.3455944189908,96.68307459573562,DAP,149.28122784614632,1145.9890246158511,39.78642754319257,35.442098468391166
Karnataka,2011,Kharif,Cotton,730.3666722934918,6.204064118807214,Potash,33.79872231467036,1286.245269039036,41.12418937365807,39.53168626465175
Karnataka,2012,Zaid,Rice,991.9568934992643,55.24634804454648,Urea,94.54390977972895,1911.2362831728594,22.01033718453528,21.731892840226713
Tamil Nadu,2021,Kharif,Cotton,354.1276747490367,92.383314842836,DAP,160.1471738723767,1140.0635618383176,37.39687826828829,33.73832395234339
Andhra Pradesh,2018,Zaid,Maize,864.8287485623201,71.24916562514996,Potash,119.46066328156863,1788.6655279382967,15.180675901578407,18.73244707969235
Karnataka,2006,Kharif,Maize,823.9225989099164,20.369851759050558,Potash,49.751808360885704,1487.998555666942,37.14928516097799,33.564977568794234
Maharashtra,2010,Kharif,Cotton,955.3583389850742,43.28399538446277,Urea,92.46406240059243,1818.0867214257512,10.913707535902889,15.388986381529985
Tamil Nadu,2017,Zaid,Rice,634.0531512382573,97.00297036549645,Potash,164.20662937865674,1575.1216500795624,26.53861787201645,24.658776812856555
Karnataka,2016,Rabi,Rice,687.5172702273742,38.1617924333299,Potash,79.78136534475632,1386.2059658360492,37.44998304819214,35.94687368382405
Tamil Nadu,2016,Zaid,Rice,669.1001630416209,45.06670981917517,Potash,67.01967300802968,1336.7749235763802,34.50370390357615,37.25435350308161
Maharashtra,2011,Rabi,Wheat,346.35232630635244,74.79057018727637,DAP,134.6273059670213,1052.7960636623252,23.723925353610994,23.009694359830767
Andhra Pradesh,2019,Zaid,Maize,392.7060772266124,71.66304647906998,NPK,133.68622921373492,1113.848753594456,24.988524780019915,21.813896348191832
Maharashtra,2006,Rabi,Rice,157.53849645712225,83.87725002234751,DAP,144.04048484549085,810.7213475809094,17.80973693688552,16.22391312547349
Andhra Pradesh,2000,Zaid,Wheat,262.59775590749894,60.31115805228332,NPK,96.9585350575307,819.7893942066968,10.926778717181351,13.864479715022673
Karnataka,2001,Kharif,Maize,179.03883610849516,26.419287951987684,NPK,60.39097675200652,546.028209207303,35.704316948081015,38.988284962868796
Andhra Pradesh,2009,Zaid,Maize,323.5033763240276,5.570460048878532,Urea,38.80683085688,683.9221346952249,14.100079642706802,14.195651391984104
Tamil Nadu,2004,Rabi,Cotton,570.3996339418354,98.61593267085343,Urea,159.3263430867815,1473.6167319826332,31.96390242658113,34.592898870572945
Karnataka,2004,Zaid,Wheat,227.50059790714306,85.75243208132798,NPK,134.04086343512847,895.4952943767365,20.612915605886954,18.32187156271013
Maharashtra,2016,Rabi,Wheat,166.9236935292463,26.241769737055666,NPK,53.452641352042924,514.5240642477675,16.878815440071847,17.62538179975577
Karnataka,2004,Rabi,Cotton,582.3138876511648,7.985246556455275,Urea,36.702238242842746,1073.6872563889085,22.73744831522536,21.164267785171155
Karnataka,2017,Kharif,Rice,477.7178253189551,16.19564958899969,NPK,53.74263079255786,963.3960553882162,8.571950148183543,12.3257379092556
Andhra Pradesh,2009,Kharif,Wheat,715.5813224131756,41.27134514994901,Urea,70.40325629468418,1419.5309316129071,17.370862650299934,14.389888987434363
Tamil Nadu,2016,Kharif,Rice,108.87699937933809,38.338442198701465,DAP,85.99525614572323,524.9424746042035,17.555215318123913,15.27194116856359
Tamil Nadu,2019,Kharif,Cotton,629.9443449021051,80.87301820868433,DAP,124.32470453195633,1465.6242848121594,14.122280532044995,18.13161900806433
Andhra Pradesh,2003,Kharif,Cotton,253.67267494050222,94.70452025857135,DAP,153.57998142334117,1000.2174771056357,26.89663391836257,25.950464133546877
Maharashtra,2010,Zaid,Maize,529.1756818672948,13.62964810913087,Potash,21.787725854290777,966.3261653618199,23.71824368611367,21.36401993801313
Andhra Pradesh,2017,Kharif,Wheat,926.5974793797533,64.28015550580236,Potash,109.54224430752063,1851.4879033040406,23.123197818961728,23.733597736754533
Tamil Nadu,2000,Kharif,Maize,818.6220088735165,50.7206953197356,DAP,84.71873465047453,1623.657844042528,32.472571829104986,34.42069751667174
Andhra Pradesh,2016,Kharif,Wheat,952.7091836563897,41.24496366297649,NPK,69.88751892087161,1760.9701591074565,34.99713971139621,38.34600845582044
Andhra Pradesh,2013,Rabi,Cotton,176.12660876712584,29.299235566420975,DAP,73.44866914642718,581.5720930996013,34.63540608114335,30.310991892669133
Karnataka,2003,Kharif,Rice,531.6903527678897,51.98613721748488,Potash,109.86028684324837,1235.27867834142,32.59746226682882,28.488598210405705
Andhra Pradesh,2017,Rabi,Rice,742.7440656906441,70.55657966359077,DAP,127.29637135434974,1632.6697736970523,38.504220764521136,34.70090180616853
Andhra Pradesh,2004,Kharif,Wheat,646.6361917837472,96.50009099159166,Urea,167.22093219921723,1606.1251089637785,15.64776057261762,12.25367122152096
Tamil Nadu,2001,Zaid,Rice,957.2352420226924,42.84950461279807,Urea,75.63442362379725,1785.729899770326,17.884152929928618,17.492956705032228
Andhra Pradesh,2013,Rabi,Cotton,361.05826548680807,48.82934361741661,Potash,79.43295980960488,910.9839740300755,41.98278105613372,37.69169098991598
Andhra Pradesh,2004,Kharif,Cotton,941.8729462977593,89.35689691571235,Potash,157.42503064628042,2010.866949274768,15.02216004333143,18.950519491857158
Tamil Nadu,2005,Kharif,Cotton,901.1766489609348,19.429612933134585,NPK,38.4325456851585,1573.6411391573458,21.966664650011726,25.42955798622443
Andhra Pradesh,2008,Zaid,Wheat,921.798201193444,1.6841347396925768,Potash,24.59085648345917,1545.4224064484897,24.856804793119906,20.934870934860733
Tamil Nadu,2012,Zaid,Rice,197.82549359226465,44.41863482424382,NPK,90.27849011792424,675.4479592493315,24.48224308788391,20.777102384770572
Karnataka,2005,Zaid,Maize,199.59907882370317,29.205076642225492,DAP,48.289623429175585,557.330319159366,34.46990296812882,29.986144572271087
Tamil Nadu,2019,Zaid,Rice,206.91307543952598,49.41771559016587,DAP,90.40671607821994,700.6963349108538,32.40888514721082,33.410124901331926
Maharashtra,2018,Zaid,Cotton,218.27590315609797,95.810180855394,Potash,165.83456492357882,953.5698888848177,26.053528293060143,30.53312992375454
Tamil Nadu,2016,Rabi,Maize,486.6985461026033,60.11159542952272,Urea,91.30119603538101,1135.8459760845362,24.044689677338123,22.86855807477548
Karnataka,2010,Zaid,Cotton,324.52010775376067,76.90603287806346,Potash,143.89117198234527,1041.8940281584785,18.016982764333143,15.952373774474745
Andhra Pradesh,2017,Rabi,Rice,731.0304586396444,50.73106041922378,DAP,84.81380820642542,1483.5205260721395,13.204483893712364,16.8815257669526
Andhra Pradesh,2004,Kharif,Maize,346.4754752170959,20.02556180939625,DAP,32.86671424967217,738.9576690045047,21.660291293884626,21.410579474411275
Karnataka,2006,Rabi,Maize,299.59771262526556,43.181509840788905,DAP,67.18677088369358,770.05878695589,25.337271853736958,20.907284382109925
Maharashtra,2010,Zaid,Wheat,322.2717731286346,89.61551716706218,NPK,138.1967524886769,1051.2632544604649,16.361102635015286,18.55950909973491
Andhra Pradesh,2008,Kharif,Cotton,487.81677384939786,25.974041595194414,NPK,53.37977720716874,999.6399406846311,33.193481826579486,30.488845382280992
Karnataka,2004,Rabi,Wheat,398.09056017184133,74.38791816825784,DAP,124.45608273357017,1105.8306572911058,26.60778331847251,29.507450299549166
Maharashtra,2014,Zaid,Wheat,178.50805594380512,11.530186257645894,NPK,37.061655234648946,477.58630364430394,39.695332732312316,36.521241215099806
Karnataka,2005,Zaid,Rice,734.1940485029877,92.62456331227051,Potash,142.3412485164063,1684.746425830315,36.70932962123465,39.689338451844755
Karnataka,2000,Rabi,Rice,139.4299955297168,19.978966030501145,Urea,45.69545136167845,463.9515326310607,41.95570700082016,37.20444542773352
Tamil Nadu,2001,Kharif,Cotton,503.6339980876309,72.01526158023971,Potash,133.27606105804404,1283.7886897303995,20.334831814437404,25.11608283017989
Tamil Nadu,2015,Kharif,Rice,727.035604944365,13.764489417344176,NPK,23.295519516141862,1284.4963309986274,31.19639418561953,32.22145590510968
Andhra Pradesh,2008,Kharif,Wheat,248.96639804520038,75.32205134942053,Urea,126.52030006715306,884.719447126895,12.122020764850049,15.521990210622668
Karnataka,2013,Rabi,Cotton,632.9014795053719,1.8772711533035784,DAP,30.810076898041988,1130.5928693239423,21.289789313865214,17.76503852831054
Tamil Nadu,2004,Zaid,Wheat,737.4292339508472,55.66294117116358,Urea,87.18463789558884,1493.4986208136854,18.28020901261974,14.44418429032996
Karnataka,2007,Zaid,Wheat,343.3913699242812,79.27151051238533,Potash,137.28228674470694,1066.06472726314,8.51661783297504,10.041998844291006
Tamil Nadu,2016,Kharif,Rice,392.105684987616,94.69635490954451,Urea,167.50032851323812,1225.5311047208456,23.699472995934546,18.846860153519017
Andhra Pradesh,2011,Zaid,Rice,841.5386074776562,22.708679678419156,Potash,61.438292181988984,1550.7367559326026,42.144731547159154,39.36287161737276
Andhra Pradesh,2016,Kharif,Rice,750.341974729246,69.12342370909539,NPK,130.89589423712508,1641.5101679509105,15.60661916965098,16.184770274947663
Tamil Nadu,2017,Rabi,Rice,341.9141522312668,58.58471615128416,NPK,113.56581858464429,960.482767115615,30.47498378530479,31.78858371836772
Maharashtra,2015,Rabi,Rice,184.3219559368868,18.969840843078646,NPK,36.632334778102674,495.377959718605,33.36004248434783,31.88439976731091
Andhra Pradesh,2001,Kharif,Maize,379.14419879486246,88.64005128738054,Potash,158.60438788581175,1165.6757321952493,22.34209251738284,22.79185091970574
Maharashtra,2009,Rabi,Cotton,190.21041878965661,53.151076447902895,Urea,103.34275242842422,710.5208156308008,13.887099947307897,10.621477464594433
Andhra Pradesh,2007,Zaid,Rice,218.96114143363116,77.24164499548047,Potash,126.81749726598929,854.9405608988353,13.19849215292871,10.281885182325025
Tamil Nadu,2022,Rabi,Cotton,867.4481923633082,9.411554135604513,Potash,20.45336281725284,1484.0199506641902,19.010633613898026,19.22154977882422
Karnataka,2022,Kharif,Cotton,150.28795591871278,69.512078594254,Urea,121.58058520472142,719.0333646739339,19.017578899424905,18.9021547367944
Maharashtra,2013,Zaid,Cotton,227.65152380682053,91.30452925866068,NPK,138.288496280543,910.2044534032954,20.566432807556552,16.7765317682231
Maharashtra,2016,Zaid,Maize,718.0896594807618,71.77026872676387,DAP,134.7613308712184,1605.9270460782507,36.51213737017327,38.69399464633668
Andhra Pradesh,2010,Rabi,Wheat,654.1270911719822,12.716746074623288,NPK,48.95075574348621,1224.527033488231,15.646839709634278,15.342033303222447
Karnataka,2010,Rabi,Cotton,711.4899805390842,15.871783535321335,DAP,43.166422301377416,1300.3006059058932,17.28002043906827,13.11767688492535
Tamil Nadu,2016,Rabi,Cotton,939.5936506901746,81.26122207039207,NPK,141.4015743530789,1966.24517457975,16.017829662557034,14.459288443129665
Tamil Nadu,2001,Zaid,Cotton,233.00216459884948,45.22284388104828,Urea,94.3246334961988,740.015408585949,25.090672087463147,22.823594799545106
Karnataka,2021,Rabi,Cotton,181.40231662055896,99.48239658494323,NPK,154.92297961906067,889.561445086657,29.94206849636806,30.802625039111568
Tamil Nadu,2021,Rabi,Cotton,224.39914958124479,94.45899647281666,Urea,168.8309629621866,976.9999407567824,25.140167803975004,24.778042182134335
Karnataka,2016,Zaid,Rice,446.164528096139,58.51542979312825,Urea,101.3959089579446,1108.1962064322681,28.444730089862652,31.09279939992358
Andhra Pradesh,2010,Kharif,Maize,282.95169990148224,85.20891581996017,Urea,139.1925603078932,974.3867369959713,35.94944319850162,37.34085783720334
Karnataka,2014,Zaid,Wheat,365.22755931578234,15.269883987977957,Potash,51.00997796047621,795.2328326311102,30.393310891148218,34.83465423239481
Karnataka,2015,Rabi,Cotton,205.51222835367005,69.88229296127201,Urea,111.13806783494785,784.6215332630047,7.682598662894412,11.622500352874791
Andhra Pradesh,2001,Kharif,Rice,529.1439127452185,59.79863900078252,NPK,93.5194145513135,1203.6468256724654,13.685010933969966,10.374331005480098
Maharashtra,2011,Kharif,Cotton,234.74550238904303,19.060026641985086,DAP,52.39375580072828,607.496892791485,20.719044403109393,22.34567449746074
Andhra Pradesh,2002,Rabi,Rice,358.09216350421303,16.432846262604585,Potash,48.86342205526054,784.0472071708992,13.652828232407032,10.32602728822619
Maharashtra,2001,Rabi,Wheat,598.7403291483677,83.12230483850375,Potash,152.34817611754784,1483.5468017887893,19.435242407576688,14.704019115528672
Maharashtra,2004,Zaid,Maize,980.1336553392241,13.38820224680259,Urea,27.82158523237081,1656.1590607524333,32.97281500198286,32.37987212300018
Andhra Pradesh,2014,Zaid,Maize,834.902952039122,47.375173473836554,Potash,81.85471453406001,1623.195374664155,35.56664977510693,34.10017781812209
Karnataka,2001,Rabi,Wheat,342.92760415047997,11.33560610341317,DAP,29.915742701144026,703.0191274952992,10.947457528861083,14.882812099509218
Karnataka,2005,Kharif,Cotton,637.3996802410431,75.89562259658436,DAP,124.0663740451762,1463.584849935498,22.84167184123701,18.07504037433252
Andhra Pradesh,2016,Rabi,Cotton,607.3653898227556,79.23234461171099,DAP,120.24615614641316,1421.7849043332596,18.52349610729346,20.699474309015145
Maharashtra,2003,Kharif,Maize,550.1944748714218,32.13277180815029,Potash,59.8069420871346,1118.734189712136,23.904657435663864,19.939545633037362
Andhra Pradesh,2019,Kharif,Maize,551.9594060387083,77.73095835647344,Urea,119.76365802989429,1340.6148226105631,7.734478639207477,11.122248610135774
Maharashtra,2008,Zaid,Maize,170.87757361444443,62.96931941237892,DAP,121.74356006168664,736.6987233805992,16.411424165034603,14.225878812855267
Tamil Nadu,2015,Zaid,Rice,502.73218681526686,13.988559853755305,DAP,31.03459971452885,956.3469099575418,33.21160917804831,31.382874423453583
Karnataka,2019,Kharif,Wheat,287.9385769166688,61.42833606213948,Urea,93.57946150927395,856.3031475765855,30.5680185415702,34.141793328883146
Tamil Nadu,2009,Kharif,Rice,592.4224472104036,96.92576473162264,NPK,166.98640552062432,1520.0755017336448,34.636403989418326,38.021679139645734
Tamil Nadu,2013,Zaid,Wheat,618.8604617640036,35.98347919310402,Urea,58.09137764056507,1235.643673194512,41.98597652053362,39.354512823229946
Maharashtra,2015,Kharif,Cotton,685.2628747503809,14.904277116381508,NPK,27.29510342839889,1223.2720116661799,25.59818601956838,22.028176428906598
Karnataka,2009,Kharif,Cotton,496.7449101065027,51.73544594376332,DAP,95.78572139096119,1145.1099715833348,27.276854415537322,23.502768187856844
Andhra Pradesh,2009,Zaid,Cotton,658.5523514426385,64.74281174427873,Potash,118.32853579073448,1463.908891948751,33.49839953271416,35.5917935308735
Karnataka,2009,Rabi,Wheat,613.1203536641029,85.52908987719483,Potash,137.6329166547,1478.775871416058,24.405818494229013,24.05466094072561
Maharashtra,2013,Kharif,Rice,198.20714575976345,18.847062591061245,Urea,34.710436231552464,514.3766054067277,17.69032942529371,22.045614122313403
Tamil Nadu,2018,Kharif,Maize,996.7944088871217,49.143206604204195,Potash,94.96234156672071,1885.652570696814,14.371908976965756,14.672233525335864
Karnataka,2009,Kharif,Cotton,388.1679573013329,4.1010021477435705,DAP,23.984172328962792,755.3915712873971,22.637388568304726,22.903292174315638
Andhra Pradesh,2021,Rabi,Cotton,290.343598881502,3.2713309028137876,Urea,27.521473490770866,601.0236607233262,11.991189987424434,14.252136812193479
Andhra Pradesh,2000,Kharif,Wheat,368.50312267540613,71.50846352942787,DAP,133.6539697705095,1074.5159249953401,30.840885345353442,34.91647274503312
Maharashtra,2009,Zaid,Rice,407.81723310820155,75.5644290104031,Urea,118.36448996931054,1110.5026950590852,27.271806397822647,30.66491479810865
Maharashtra,2012,Rabi,Cotton,419.2231388489755,69.59724223957487,DAP,114.23052194985786,1114.6932518410904,14.013886283834307,12.334261400116311
Karnataka,2015,Zaid,Maize,391.35931728524446,98.65042675679085,Urea,177.41992457742117,1252.478197225735,14.101779060313309,14.515188387744377
Karnataka,2004,Kharif,Maize,549.5011015077771,32.32437594419032,Potash,73.32477821805969,1147.8262915702924,44.08039563776461,39.647158187007676
Karnataka,2005,Kharif,Cotton,670.8637476294919,64.25272314232807,NPK,111.83444805356478,1469.9704310916466,33.637226581898304,30.893382626642186
Maharashtra,2021,Kharif,Rice,294.5235566293969,21.766544873157965,NPK,40.0915695875342,682.8819769240457,18.933278318139067,20.91383360688193
Tamil Nadu,2004,Rabi,Maize,551.8766800846633,86.9080566864445,DAP,152.38684065263502,1416.9005792431183,20.99100678491643,20.566336623173772
Tamil Nadu,2006,Kharif,Cotton,202.04199950183903,18.405566695507858,DAP,39.41595065012269,533.270854278171,24.89781577249537,21.44689968638746
Maharashtra,2013,Zaid,Wheat,670.6965107837581,70.50716961486096,Potash,135.98931273251642,1519.3404096046017,31.013414782364716,35.11703538234801
Andhra Pradesh,2005,Kharif,Cotton,654.6343344393899,41.71668675738464,Urea,79.22940687286315,1336.7476536452677,24.135436513718602,23.32310069427524
Andhra Pradesh,2010,Kharif,Wheat,700.939121551171,85.3188203695673,Urea,136.50689448566598,1602.5514472999507,40.195793921736126,35.690278962904415
Tamil Nadu,2007,Zaid,Rice,970.8544918475753,91.48890253849898,Urea,151.81055120715692,2062.0554654675484,8.974592059928659,10.228154049728095
Karnataka,2017,Kharif,Wheat,556.8047326448856,27.493304946132813,Urea,60.37871425959883,1135.6312989901387,25.24059993213792,30.199024358739205
Maharashtra,2014,Zaid,Cotton,129.40714965743615,3.5984348891985336,DAP,31.026294177156238,379.7633127724281,16.228236404391406,19.524128884469704
Maharashtra,2004,Zaid,Maize,317.64800176147827,97.37554198313413,NPK,153.37263646316285,1099.916582721489,23.62431311806284,27.33560847396458
Maharashtra,2005,Rabi,Maize,979.6200711675094,18.19800981066214,Urea,54.604369903959444,1720.5895588446158,34.07772969434883,34.03515922866693
Maharashtra,2017,Zaid,Wheat,858.7276539650163,63.10451978258692,Potash,103.46798077749364,1736.0234252741363,12.172172597680895,12.7979622093529
Karnataka,2009,Zaid,Wheat,125.03650081373503,71.05001547056119,NPK,132.16612315396912,708.3581955660984,13.453503071122297,13.916440453398419
Tamil Nadu,2014,Rabi,Wheat,267.89965417794656,65.59974924395244,Urea,104.29966992607237,862.6498608145457,32.993991459051976,34.21292188451771
Tamil Nadu,2003,Kharif,Cotton,693.331925917968,28.22151766876409,DAP,71.0837674558541,1354.374576309874,12.693854142724987,13.102576906442236
Andhra Pradesh,2018,Kharif,Maize,196.3689880643177,28.963840804528232,NPK,68.35318578057972,599.5221708027682,34.05747858618118,35.14947650014739
Maharashtra,2010,Kharif,Wheat,815.8973106724119,41.960767688483145,DAP,78.67856687027879,1572.0776814922585,38.026923600514024,36.69140561973712
Maharashtra,2005,Zaid,Rice,827.6941496505832,18.800837148552706,Urea,27.88870954043383,1450.0295484861108,15.70267295050858,10.943514209361476
Tamil Nadu,2015,Zaid,Wheat,535.5198934333357,61.78649464547107,Potash,107.81968368852961,1265.016396941862,11.080910217336303,15.785357789571009
Andhra Pradesh,2012,Zaid,Wheat,566.1954295677709,76.3351365184952,Potash,121.10004733381182,1355.5845619131674,9.991378216969013,14.156950612312801
Karnataka,2011,Kharif,Rice,340.83147903010115,48.67591234091308,Urea,100.90028687785802,920.5868868550057,32.31385073535868,32.35583368145191
Maharashtra,2000,Zaid,Cotton,930.1132885645986,25.759221696279877,DAP,47.107428297741166,1663.5922443424859,16.018370353981375,13.086838033120689
Tamil Nadu,2003,Zaid,Maize,249.08780392028072,21.377348500657416,Urea,53.67313122149613,636.8699780988071,16.337704589261676,18.150217715477687
Andhra Pradesh,2014,Kharif,Cotton,646.5660851056967,43.50198459455636,Potash,82.06989833252548,1328.9473643187648,10.355071695629245,15.017471586789865
Tamil Nadu,2006,Kharif,Rice,628.1823185743946,30.053881077351623,Potash,70.78021760932127,1261.2026540076677,7.697240870668761,10.898198511000711
Tamil Nadu,2019,Rabi,Cotton,486.44812041377077,19.40557427269747,Potash,35.79850843933525,945.3308456081786,14.529916844181715,19.433586848297033
Andhra Pradesh,2006,Kharif,Rice,745.1223596631173,22.163470276238655,DAP,49.80961993458934,1363.6129781876127,15.630179221381848,18.508427575633355
Karnataka,2003,Kharif,Wheat,192.62817431139075,28.526798381733123,NPK,63.33622504282323,584.1893608382576,35.99742201126682,36.77992060324627
Maharashtra,2001,Rabi,Rice,386.0049652461337,32.692019489533386,Urea,57.26822950940684,878.7616061404698,18.878044173908393,22.6371173827184
Karnataka,2020,Kharif,Cotton,641.2876113816147,59.52593851762186,NPK,94.75148686390763,1380.0033968804353,22.31923236515428,27.272762206484696
Maharashtra,2004,Kharif,Wheat,355.92923699283773,84.32264351635054,Urea,141.14462580769006,1096.6857150493233,25.037811139129865,29.343269992531603
Andhra Pradesh,2022,Kharif,Wheat,846.8651959468569,42.09280802013064,DAP,71.95411024344834,1602.275505604024,33.176589053261615,33.23840304758578
